FailureID,Loco,FailureDate,FailureTimestamp,TimestampPrecision,Label,Confidence,Window,HorizonHours,WindowStart,WindowEnd,Purpose
4485765,33734,27/09/2024,2024-09-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-26 00:00:00,2024-09-27 00:00:00,Short-term warning
4485765,33734,27/09/2024,2024-09-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-26 12:00:00,2024-09-27 00:00:00,Operational alert horizon
4485765,33734,27/09/2024,2024-09-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-26 18:00:00,2024-09-27 00:00:00,Immediate warning
4485765,33734,27/09/2024,2024-09-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-26 23:00:00,2024-09-27 00:00:00,Near-failure behaviour
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-17 00:00:00,2024-09-24 00:00:00,Long-term degradation
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-21 00:00:00,2024-09-24 00:00:00,Medium-term degradation
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-23 00:00:00,2024-09-24 00:00:00,Short-term warning
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-23 12:00:00,2024-09-24 00:00:00,Operational alert horizon
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-23 18:00:00,2024-09-24 00:00:00,Immediate warning
4479286,37044,24/09/2024,2024-09-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-23 23:00:00,2024-09-24 00:00:00,Near-failure behaviour
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-10 00:00:00,2024-09-17 00:00:00,Long-term degradation
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-14 00:00:00,2024-09-17 00:00:00,Medium-term degradation
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-16 00:00:00,2024-09-17 00:00:00,Short-term warning
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-16 12:00:00,2024-09-17 00:00:00,Operational alert horizon
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-16 18:00:00,2024-09-17 00:00:00,Immediate warning
4464149,39026,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-16 23:00:00,2024-09-17 00:00:00,Near-failure behaviour
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-10 00:00:00,2024-09-17 00:00:00,Long-term degradation
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-14 00:00:00,2024-09-17 00:00:00,Medium-term degradation
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-16 00:00:00,2024-09-17 00:00:00,Short-term warning
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-16 12:00:00,2024-09-17 00:00:00,Operational alert horizon
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-16 18:00:00,2024-09-17 00:00:00,Immediate warning
4463918,33734,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-16 23:00:00,2024-09-17 00:00:00,Near-failure behaviour
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-10 00:00:00,2024-09-17 00:00:00,Long-term degradation
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-14 00:00:00,2024-09-17 00:00:00,Medium-term degradation
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-16 00:00:00,2024-09-17 00:00:00,Short-term warning
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-16 12:00:00,2024-09-17 00:00:00,Operational alert horizon
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-16 18:00:00,2024-09-17 00:00:00,Immediate warning
4463548,30642,17/09/2024,2024-09-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-16 23:00:00,2024-09-17 00:00:00,Near-failure behaviour
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-08 00:00:00,2024-09-15 00:00:00,Long-term degradation
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-12 00:00:00,2024-09-15 00:00:00,Medium-term degradation
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-14 00:00:00,2024-09-15 00:00:00,Short-term warning
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-14 12:00:00,2024-09-15 00:00:00,Operational alert horizon
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-14 18:00:00,2024-09-15 00:00:00,Immediate warning
4460219,39114,15/09/2024,2024-09-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-14 23:00:00,2024-09-15 00:00:00,Near-failure behaviour
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-09-04 00:00:00,2024-09-11 00:00:00,Long-term degradation
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-09-08 00:00:00,2024-09-11 00:00:00,Medium-term degradation
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-09-10 00:00:00,2024-09-11 00:00:00,Short-term warning
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-09-10 12:00:00,2024-09-11 00:00:00,Operational alert horizon
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-09-10 18:00:00,2024-09-11 00:00:00,Immediate warning
4453192,33636,11/09/2024,2024-09-11 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-09-10 23:00:00,2024-09-11 00:00:00,Near-failure behaviour
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,7d,168,2024-08-25 00:00:00,2024-09-01 00:00:00,Long-term degradation
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,3d,72,2024-08-29 00:00:00,2024-09-01 00:00:00,Medium-term degradation
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,24h,24,2024-08-31 00:00:00,2024-09-01 00:00:00,Short-term warning
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,12h,12,2024-08-31 12:00:00,2024-09-01 00:00:00,Operational alert horizon
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,6h,6,2024-08-31 18:00:00,2024-09-01 00:00:00,Immediate warning
4433964,43481,01/09/2024,2024-09-01 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,1h,1,2024-08-31 23:00:00,2024-09-01 00:00:00,Near-failure behaviour
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,7d,168,2024-08-23 00:00:00,2024-08-30 00:00:00,Long-term degradation
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,3d,72,2024-08-27 00:00:00,2024-08-30 00:00:00,Medium-term degradation
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,24h,24,2024-08-29 00:00:00,2024-08-30 00:00:00,Short-term warning
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,12h,12,2024-08-29 12:00:00,2024-08-30 00:00:00,Operational alert horizon
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,6h,6,2024-08-29 18:00:00,2024-08-30 00:00:00,Immediate warning
4429780,31165,30/08/2024,2024-08-30 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,1h,1,2024-08-29 23:00:00,2024-08-30 00:00:00,Near-failure behaviour
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-08-12 00:00:00,2024-08-19 00:00:00,Long-term degradation
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-08-16 00:00:00,2024-08-19 00:00:00,Medium-term degradation
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-08-18 00:00:00,2024-08-19 00:00:00,Short-term warning
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-08-18 12:00:00,2024-08-19 00:00:00,Operational alert horizon
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-08-18 18:00:00,2024-08-19 00:00:00,Immediate warning
4408770,32114,19/08/2024,2024-08-19 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-08-18 23:00:00,2024-08-19 00:00:00,Near-failure behaviour
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-08-10 00:00:00,2024-08-17 00:00:00,Long-term degradation
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-08-14 00:00:00,2024-08-17 00:00:00,Medium-term degradation
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-08-16 00:00:00,2024-08-17 00:00:00,Short-term warning
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-08-16 12:00:00,2024-08-17 00:00:00,Operational alert horizon
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-08-16 18:00:00,2024-08-17 00:00:00,Immediate warning
4404897,32695,17/08/2024,2024-08-17 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-08-16 23:00:00,2024-08-17 00:00:00,Near-failure behaviour
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-08-09 00:00:00,2024-08-16 00:00:00,Long-term degradation
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-08-13 00:00:00,2024-08-16 00:00:00,Medium-term degradation
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-08-15 00:00:00,2024-08-16 00:00:00,Short-term warning
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-08-15 12:00:00,2024-08-16 00:00:00,Operational alert horizon
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-08-15 18:00:00,2024-08-16 00:00:00,Immediate warning
4402640,37038,16/08/2024,2024-08-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-08-15 23:00:00,2024-08-16 00:00:00,Near-failure behaviour
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-07-27 00:00:00,2024-08-03 00:00:00,Long-term degradation
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-07-31 00:00:00,2024-08-03 00:00:00,Medium-term degradation
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-08-02 00:00:00,2024-08-03 00:00:00,Short-term warning
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-08-02 12:00:00,2024-08-03 00:00:00,Operational alert horizon
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-08-02 18:00:00,2024-08-03 00:00:00,Immediate warning
4375493,37361,03/08/2024,2024-08-03 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-08-02 23:00:00,2024-08-03 00:00:00,Near-failure behaviour
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-07-20 00:00:00,2024-07-27 00:00:00,Long-term degradation
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-07-24 00:00:00,2024-07-27 00:00:00,Medium-term degradation
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-07-26 00:00:00,2024-07-27 00:00:00,Short-term warning
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-07-26 12:00:00,2024-07-27 00:00:00,Operational alert horizon
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-07-26 18:00:00,2024-07-27 00:00:00,Immediate warning
4361526,37002,27/07/2024,2024-07-27 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-07-26 23:00:00,2024-07-27 00:00:00,Near-failure behaviour
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,7d,168,2024-07-09 00:00:00,2024-07-16 00:00:00,Long-term degradation
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,3d,72,2024-07-13 00:00:00,2024-07-16 00:00:00,Medium-term degradation
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,24h,24,2024-07-15 00:00:00,2024-07-16 00:00:00,Short-term warning
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,12h,12,2024-07-15 12:00:00,2024-07-16 00:00:00,Operational alert horizon
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,6h,6,2024-07-15 18:00:00,2024-07-16 00:00:00,Immediate warning
4340750,41575,16/07/2024,2024-07-16 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,1h,1,2024-07-15 23:00:00,2024-07-16 00:00:00,Near-failure behaviour
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-07-08 00:00:00,2024-07-15 00:00:00,Long-term degradation
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-07-12 00:00:00,2024-07-15 00:00:00,Medium-term degradation
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-07-14 00:00:00,2024-07-15 00:00:00,Short-term warning
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-07-14 12:00:00,2024-07-15 00:00:00,Operational alert horizon
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-07-14 18:00:00,2024-07-15 00:00:00,Immediate warning
4337394,30354,15/07/2024,2024-07-15 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-07-14 23:00:00,2024-07-15 00:00:00,Near-failure behaviour
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-06-27 00:00:00,2024-07-04 00:00:00,Long-term degradation
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-07-01 00:00:00,2024-07-04 00:00:00,Medium-term degradation
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-07-03 00:00:00,2024-07-04 00:00:00,Short-term warning
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-07-03 12:00:00,2024-07-04 00:00:00,Operational alert horizon
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-07-03 18:00:00,2024-07-04 00:00:00,Immediate warning
4315308,30514,04/07/2024,2024-07-04 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-07-03 23:00:00,2024-07-04 00:00:00,Near-failure behaviour
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-06-22 00:00:00,2024-06-29 00:00:00,Long-term degradation
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-06-26 00:00:00,2024-06-29 00:00:00,Medium-term degradation
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-06-28 00:00:00,2024-06-29 00:00:00,Short-term warning
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-06-28 12:00:00,2024-06-29 00:00:00,Operational alert horizon
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-06-28 18:00:00,2024-06-29 00:00:00,Immediate warning
4306991,33700,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-06-28 23:00:00,2024-06-29 00:00:00,Near-failure behaviour
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,7d,168,2024-06-22 00:00:00,2024-06-29 00:00:00,Long-term degradation
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,3d,72,2024-06-26 00:00:00,2024-06-29 00:00:00,Medium-term degradation
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,24h,24,2024-06-28 00:00:00,2024-06-29 00:00:00,Short-term warning
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,12h,12,2024-06-28 12:00:00,2024-06-29 00:00:00,Operational alert horizon
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,6h,6,2024-06-28 18:00:00,2024-06-29 00:00:00,Immediate warning
4305843,30320,29/06/2024,2024-06-29 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,1h,1,2024-06-28 23:00:00,2024-06-29 00:00:00,Near-failure behaviour
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-06-17 00:00:00,2024-06-24 00:00:00,Long-term degradation
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-06-21 00:00:00,2024-06-24 00:00:00,Medium-term degradation
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-06-23 00:00:00,2024-06-24 00:00:00,Short-term warning
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-06-23 12:00:00,2024-06-24 00:00:00,Operational alert horizon
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-06-23 18:00:00,2024-06-24 00:00:00,Immediate warning
4297396,33696,24/06/2024,2024-06-24 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-06-23 23:00:00,2024-06-24 00:00:00,Near-failure behaviour
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-06-15 00:00:00,2024-06-22 00:00:00,Long-term degradation
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-06-19 00:00:00,2024-06-22 00:00:00,Medium-term degradation
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-06-21 00:00:00,2024-06-22 00:00:00,Short-term warning
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-06-21 12:00:00,2024-06-22 00:00:00,Operational alert horizon
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-06-21 18:00:00,2024-06-22 00:00:00,Immediate warning
4293186,31327,22/06/2024,2024-06-22 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-06-21 23:00:00,2024-06-22 00:00:00,Near-failure behaviour
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,7d,168,2024-06-07 00:00:00,2024-06-14 00:00:00,Long-term degradation
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,3d,72,2024-06-11 00:00:00,2024-06-14 00:00:00,Medium-term degradation
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,24h,24,2024-06-13 00:00:00,2024-06-14 00:00:00,Short-term warning
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,12h,12,2024-06-13 12:00:00,2024-06-14 00:00:00,Operational alert horizon
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,6h,6,2024-06-13 18:00:00,2024-06-14 00:00:00,Immediate warning
4276998,30486,14/06/2024,2024-06-14 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_1,HIGH,1h,1,2024-06-13 23:00:00,2024-06-14 00:00:00,Near-failure behaviour
4275730,32206,13/06/2024,2024-06-13 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,7d,168,2024-06-06 00:00:00,2024-06-13 00:00:00,Long-term degradation
4275730,32206,13/06/2024,2024-06-13 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,3d,72,2024-06-10 00:00:00,2024-06-13 00:00:00,Medium-term degradation
4275730,32206,13/06/2024,2024-06-13 00:00:00,DATE_ONLY_ASSUMED_MIDNIGHT,LEVEL_2,HIGH,24h,24,2024-06-12 00:00:00,2024-06-13 00:00:00,Short-term warning
